bldg_id,barangay,latitude,longitude,year_built,floors,material,occupancy,vs30,event_id,magnitude,dist_km,pga_g,pgv_cms,damage_class,damage_severity
ANT-02989,San Roque,14.60907,121.16952,1979,7,Steel,School,599,EVT-037,5.6,89.39,0.096,11.5,0,Class 0: No Damage
ANT-04251,Mayamot,14.58596,121.19034,2017,2,Steel,Residential,744,EVT-091,7.6,49.19,0.933,112.0,3,Class 3: Severe Damage
ANT-03724,Dela Paz,14.64944,121.1523,2014,7,Masonry_URM,Hospital,290,EVT-035,6.1,67.48,0.266,31.9,2,Class 2: Moderate Damage
ANT-03150,Dela Paz,14.57677,121.14297,1998,8,Steel,Industrial,556,EVT-018,6.4,58.05,0.317,38.1,1,Class 1: Light Damage
ANT-00678,Mayamot,14.61135,121.13243,2007,9,Steel,Hospital,672,EVT-100,5.4,72.25,0.102,12.2,1,Class 1: Light Damage
ANT-03620,Bagong Nayon,14.56974,121.20185,2009,5,Steel,Commercial,688,EVT-049,8.0,69.01,0.861,103.3,3,Class 3: Severe Damage
ANT-00318,Inarawan,14.60783,121.14307,1987,9,Steel,Commercial,234,EVT-090,7.0,76.88,0.47,56.4,2,Class 2: Moderate Damage
ANT-04482,Dela Paz,14.64114,121.16132,2003,9,Steel,School,183,EVT-013,5.1,67.33,0.129,15.5,0,Class 0: No Damage
ANT-00327,Muntindilaw,14.61487,121.15589,1971,7,Steel,Hospital,701,EVT-061,8.2,84.31,0.771,92.5,2,Class 2: Moderate Damage
ANT-03807,San Luis,14.64539,121.13333,1974,1,Steel,School,319,EVT-037,5.6,93.83,0.109,13.1,0,Class 0: No Damage
ANT-02448,San Juan,14.63338,121.17579,2015,6,Steel,Hospital,706,EVT-087,5.0,72.81,0.076,9.2,0,Class 0: No Damage
ANT-04189,San Juan,14.63564,121.13464,1958,7,Steel,Residential,496,EVT-071,7.4,68.6,0.619,74.3,3,Class 3: Severe Damage
ANT-03419,Cupang,14.5989,121.22247,1969,5,Wood,School,277,EVT-071,7.4,74.36,0.663,79.6,4,Class 4: Collapse
ANT-04166,Dela Paz,14.55841,121.22598,2011,4,Wood,Hospital,514,EVT-002,5.2,84.82,0.08,9.6,0,Class 0: No Damage
ANT-01840,San Juan,14.55434,121.12886,2016,9,Steel,Hospital,567,EVT-037,5.6,93.19,0.092,11.1,0,Class 0: No Damage
ANT-02134,Dela Paz,14.639,121.15768,1983,7,Concrete,Commercial,268,EVT-068,8.3,64.91,1.655,198.6,3,Class 3: Severe Damage
ANT-02013,Inarawan,14.60529,121.18536,1974,6,Concrete,School,670,EVT-077,6.8,79.12,0.278,33.4,2,Class 2: Moderate Damage
ANT-02193,San Luis,14.62616,121.12101,2020,2,Concrete,Industrial,560,EVT-058,6.1,46.58,0.332,39.9,2,Class 2: Moderate Damage
ANT-00939,Dela Paz,14.61554,121.23582,1972,4,Wood,Hospital,427,EVT-056,6.2,23.46,0.897,107.6,4,Class 4: Collapse
ANT-03228,San Isidro,14.61948,121.14782,1981,3,Steel,Hospital,547,EVT-013,5.1,64.61,0.098,11.8,0,Class 0: No Damage
ANT-00315,San Jose,14.55599,121.14373,2012,6,Steel,Hospital,610,EVT-016,7.3,54.52,0.734,88.1,3,Class 3: Severe Damage
ANT-00150,Mayamot,14.63076,121.23257,1964,1,Wood,Hospital,373,EVT-071,7.4,77.08,0.578,69.4,4,Class 4: Collapse
ANT-02619,Cupang,14.60092,121.23891,2007,1,Steel,Hospital,587,EVT-088,5.5,73.5,0.119,14.3,0,Class 0: No Damage
ANT-01504,Mayamot,14.55705,121.12499,1954,4,Steel,Hospital,356,EVT-038,5.5,92.03,0.1,12.0,0,Class 0: No Damage
ANT-02251,Dalig,14.60539,121.16763,2022,8,Masonry_URM,School,169,EVT-012,5.2,60.47,0.175,21.0,1,Class 1: Light Damage
ANT-02530,San Luis,14.59881,121.2057,1985,8,Steel,School,520,EVT-088,5.5,70.89,0.13,15.6,0,Class 0: No Damage
ANT-00563,San Jose,14.59967,121.16867,1950,4,Concrete,Hospital,713,EVT-078,6.6,47.28,0.457,54.8,3,Class 3: Severe Damage
ANT-00667,Dalig,14.56886,121.23429,2016,3,Wood,Hospital,344,EVT-100,5.4,84.06,0.102,12.2,0,Class 0: No Damage
ANT-00343,Dela Paz,14.64451,121.21044,1962,9,Steel,School,584,EVT-017,7.1,61.47,0.536,64.3,2,Class 2: Moderate Damage
ANT-01695,San Isidro,14.56181,121.18988,1999,2,Wood,School,249,EVT-048,6.1,47.1,0.424,50.9,3,Class 3: Severe Damage
ANT-01058,San Luis,14.61007,121.16146,1962,5,Steel,Hospital,614,EVT-097,5.5,49.41,0.189,22.7,1,Class 1: Light Damage
ANT-03371,San Roque,14.64948,121.1291,2018,6,Steel,School,414,EVT-100,5.4,69.77,0.124,14.8,0,Class 0: No Damage
ANT-02761,San Roque,14.57559,121.12767,1979,4,Concrete,School,668,EVT-013,5.1,59.32,0.103,12.4,0,Class 0: No Damage
ANT-03004,Bagong Nayon,14.64005,121.17847,1973,5,Steel,Residential,423,EVT-063,7.4,41.22,1.195,143.4,4,Class 4: Collapse
ANT-01298,Dela Paz,14.61446,121.19744,1971,8,Concrete,Hospital,221,EVT-067,5.1,31.72,0.312,37.5,2,Class 2: Moderate Damage
ANT-02225,Muntindilaw,14.58322,121.24636,1979,9,Concrete,Residential,468,EVT-070,6.5,46.3,0.511,61.3,2,Class 2: Moderate Damage
ANT-02667,San Roque,14.64336,121.16326,1984,6,Steel,Hospital,560,EVT-069,5.1,53.73,0.13,15.6,0,Class 0: No Damage
ANT-01407,San Jose,14.5534,121.15224,1982,1,Steel,Residential,270,EVT-076,5.5,30.83,0.434,52.1,2,Class 2: Moderate Damage
ANT-02401,San Jose,14.63072,121.15215,1995,5,Steel,Industrial,541,EVT-069,5.1,52.08,0.137,16.4,0,Class 0: No Damage
ANT-02942,Bagong Nayon,14.56015,121.12231,1986,9,Steel,Industrial,299,EVT-100,5.4,74.56,0.125,15.0,0,Class 0: No Damage
ANT-00054,Mayamot,14.61497,121.24631,2013,8,Masonry_URM,Residential,275,EVT-092,5.7,80.01,0.148,17.8,1,Class 1: Light Damage
ANT-02521,San Isidro,14.56982,121.24743,1987,2,Concrete,Industrial,306,EVT-015,6.9,56.0,0.588,70.5,3,Class 3: Severe Damage
ANT-01974,Bagong Nayon,14.6245,121.18602,2001,3,Concrete,School,437,EVT-052,5.3,26.04,0.368,44.2,3,Class 3: Severe Damage
ANT-01444,Inarawan,14.55508,121.17931,1973,1,Steel,Hospital,548,EVT-087,5.0,73.55,0.081,9.8,0,Class 0: No Damage
ANT-03086,Dela Paz,14.6451,121.22849,1957,7,Wood,Hospital,370,EVT-074,7.4,58.25,0.834,100.1,4,Class 4: Collapse
ANT-02912,San Luis,14.61856,121.17765,2004,1,Steel,Commercial,362,EVT-034,5.3,65.36,0.134,16.1,0,Class 0: No Damage
ANT-01001,Cupang,14.62567,121.17068,1959,9,Masonry_URM,Residential,464,EVT-071,7.4,71.15,0.602,72.2,4,Class 4: Collapse
ANT-02954,Mayamot,14.64123,121.17728,2002,4,Wood,Commercial,496,EVT-002,5.2,86.96,0.079,9.4,0,Class 0: No Damage
ANT-00285,Dela Paz,14.64132,121.21838,1966,2,Masonry_URM,Residential,693,EVT-077,6.8,74.79,0.297,35.6,3,Class 3: Severe Damage
ANT-01129,San Isidro,14.55875,121.22825,1960,8,Concrete,Commercial,209,EVT-037,5.6,82.55,0.147,17.6,1,Class 1: Light Damage
ANT-03333,San Isidro,14.6278,121.22344,2000,5,Steel,Commercial,707,EVT-023,5.1,61.97,0.103,12.3,0,Class 0: No Damage
ANT-00578,Muntindilaw,14.6489,121.22075,2011,7,Concrete,Residential,231,EVT-057,5.1,23.35,0.449,53.8,2,Class 2: Moderate Damage
ANT-04553,Mayamot,14.58043,121.206,2020,8,Wood,Hospital,700,EVT-038,5.5,84.86,0.091,11.0,0,Class 0: No Damage
ANT-04303,San Juan,14.64099,121.18824,1962,1,Steel,School,461,EVT-089,8.1,89.89,0.755,90.6,3,Class 3: Severe Damage
ANT-03374,San Luis,14.59731,121.16411,1973,1,Concrete,School,316,EVT-080,7.4,71.01,0.678,81.3,4,Class 4: Collapse
ANT-02488,San Jose,14.61294,121.13641,1950,2,Wood,School,405,EVT-089,8.1,92.14,0.759,91.1,4,Class 4: Collapse
ANT-04816,Dela Paz,14.55767,121.16626,1958,2,Wood,Residential,202,EVT-042,6.2,71.6,0.289,34.7,2,Class 2: Moderate Damage
ANT-04731,Inarawan,14.6163,121.23769,1976,8,Steel,School,312,EVT-029,6.8,68.12,0.45,54.1,2,Class 2: Moderate Damage
ANT-04621,San Juan,14.64611,121.24274,1994,7,Masonry_URM,Commercial,301,EVT-027,7.0,63.38,0.557,66.9,4,Class 4: Collapse
ANT-01506,Muntindilaw,14.57933,121.1239,1993,2,Steel,Hospital,687,EVT-002,5.2,78.04,0.082,9.9,0,Class 0: No Damage
ANT-04671,Inarawan,14.59877,121.1347,2019,2,Steel,Industrial,340,EVT-034,5.3,69.1,0.127,15.3,0,Class 0: No Damage
ANT-03033,Dalig,14.62607,121.142,2008,7,Wood,Commercial,262,EVT-088,5.5,68.93,0.165,19.8,1,Class 1: Light Damage
ANT-02787,Mayamot,14.60217,121.17145,1979,9,Steel,Industrial,692,EVT-073,6.3,7.8,2.053,246.3,4,Class 4: Collapse
ANT-02911,Cupang,14.59737,121.14626,1968,3,Wood,Hospital,723,EVT-078,6.6,47.14,0.456,54.8,3,Class 3: Severe Damage
ANT-04654,Muntindilaw,14.55793,121.16199,1979,6,Steel,Commercial,385,EVT-096,6.3,44.41,0.454,54.5,2,Class 2: Moderate Damage
ANT-04659,San Jose,14.61641,121.15239,1972,2,Wood,Residential,344,EVT-092,5.7,74.0,0.154,18.5,0,Class 0: No Damage
ANT-02652,Bagong Nayon,14.58931,121.14548,1997,4,Steel,Hospital,400,EVT-087,5.0,76.54,0.085,10.2,0,Class 0: No Damage
ANT-02342,San Jose,14.64945,121.12732,1974,8,Concrete,Industrial,456,EVT-057,5.1,16.55,0.515,61.8,3,Class 3: Severe Damage
ANT-00498,Inarawan,14.62414,121.20004,1990,5,Wood,School,392,EVT-082,6.2,19.08,1.13,135.6,4,Class 4: Collapse
ANT-02769,San Juan,14.60912,121.18699,2021,7,Steel,Hospital,556,EVT-012,5.2,58.37,0.128,15.4,0,Class 0: No Damage
ANT-01358,Cupang,14.64136,121.19984,1951,4,Steel,Commercial,548,EVT-037,5.6,86.7,0.103,12.4,0,Class 0: No Damage
ANT-01556,Cupang,14.57984,121.1711,2017,8,Steel,Industrial,468,EVT-050,7.5,78.07,0.556,66.7,2,Class 2: Moderate Damage
ANT-03223,Bagong Nayon,14.5995,121.22447,1951,6,Masonry_URM,Residential,318,EVT-006,7.2,94.45,0.371,44.6,2,Class 2: Moderate Damage
ANT-00092,Mayamot,14.63071,121.12259,2004,6,Masonry_URM,Industrial,455,EVT-087,5.0,78.54,0.079,9.5,1,Class 1: Light Damage
ANT-01507,San Isidro,14.62318,121.17927,2023,6,Concrete,Industrial,242,EVT-043,7.6,67.29,0.896,107.6,3,Class 3: Severe Damage
ANT-02048,Cupang,14.5533,121.20617,1997,2,Masonry_URM,Industrial,406,EVT-061,8.2,82.78,0.931,111.7,4,Class 4: Collapse
ANT-03037,Dela Paz,14.55391,121.177,2018,5,Concrete,School,722,EVT-001,6.8,72.46,0.304,36.5,1,Class 1: Light Damage
ANT-04494,Dela Paz,14.62431,121.21174,1971,6,Masonry_URM,Hospital,459,EVT-076,5.5,28.19,0.409,49.1,3,Class 3: Severe Damage
ANT-00298,San Juan,14.55622,121.14262,1957,3,Wood,School,557,EVT-070,6.5,45.59,0.494,59.3,3,Class 3: Severe Damage
ANT-02285,San Luis,14.63025,121.19079,2006,7,Concrete,Commercial,394,EVT-022,7.6,66.48,0.775,93.0,3,Class 3: Severe Damage
ANT-02767,Muntindilaw,14.56291,121.23737,1976,9,Concrete,Industrial,467,EVT-085,7.8,53.1,1.179,141.5,4,Class 4: Collapse
ANT-01163,San Juan,14.6487,121.2375,1989,3,Steel,Hospital,160,EVT-088,5.5,77.32,0.165,19.8,1,Class 1: Light Damage
ANT-00038,San Isidro,14.55485,121.13924,1961,3,Wood,Industrial,384,EVT-019,5.0,56.04,0.128,15.3,0,Class 0: No Damage
ANT-03866,Muntindilaw,14.62572,121.17009,2012,8,Concrete,Industrial,158,EVT-069,5.1,52.01,0.199,23.8,1,Class 1: Light Damage
ANT-01042,Bagong Nayon,14.63473,121.20627,2014,9,Wood,Residential,665,EVT-099,6.8,35.66,0.753,90.4,4,Class 4: Collapse
ANT-04684,San Roque,14.55149,121.15667,1973,3,Masonry_URM,Residential,599,EVT-063,7.4,40.62,1.096,131.5,4,Class 4: Collapse
ANT-01814,Dalig,14.60594,121.13353,1962,7,Concrete,Residential,677,EVT-073,6.3,10.33,1.693,203.1,4,Class 4: Collapse
ANT-00586,Dalig,14.63848,121.24787,1973,9,Masonry_URM,Residential,472,EVT-047,6.7,26.43,1.081,129.8,3,Class 3: Severe Damage
ANT-00138,San Isidro,14.59987,121.22613,1964,9,Steel,Industrial,417,EVT-080,7.4,77.66,0.554,66.5,3,Class 3: Severe Damage
ANT-01683,San Isidro,14.57919,121.16082,2010,8,Steel,School,562,EVT-084,5.9,49.77,0.271,32.5,1,Class 1: Light Damage
ANT-03959,Dalig,14.64269,121.23569,1983,4,Wood,Hospital,723,EVT-057,5.1,25.05,0.296,35.5,2,Class 2: Moderate Damage
ANT-03389,San Juan,14.60749,121.16487,2022,2,Masonry_URM,Residential,286,EVT-036,5.9,28.17,0.655,78.6,3,Class 3: Severe Damage
ANT-00556,Inarawan,14.64861,121.21069,1984,9,Wood,Residential,214,EVT-064,7.4,27.29,2.351,282.1,4,Class 4: Collapse
ANT-00630,Cupang,14.58182,121.19366,2023,4,Concrete,Hospital,293,EVT-077,6.8,78.92,0.357,42.9,2,Class 2: Moderate Damage
ANT-04891,Cupang,14.58514,121.24376,2005,8,Wood,Residential,743,EVT-024,5.6,72.26,0.119,14.2,0,Class 0: No Damage
ANT-03835,Muntindilaw,14.5573,121.21718,1988,2,Steel,Commercial,586,EVT-019,5.0,60.97,0.101,12.1,0,Class 0: No Damage
ANT-03239,San Jose,14.6484,121.18605,1955,3,Wood,Residential,349,EVT-058,6.1,39.2,0.472,56.7,3,Class 3: Severe Damage
ANT-03768,Dalig,14.62939,121.13264,2003,6,Concrete,Commercial,623,EVT-035,6.1,64.94,0.222,26.7,0,Class 0: No Damage
ANT-01537,Muntindilaw,14.62416,121.14174,1977,9,Steel,Industrial,759,EVT-050,7.5,79.3,0.471,56.5,2,Class 2: Moderate Damage
ANT-00093,San Jose,14.6061,121.15198,1992,2,Steel,School,269,EVT-037,5.6,91.22,0.119,14.3,0,Class 0: No Damage
ANT-04192,San Juan,14.59663,121.13296,2018,3,Steel,Hospital,473,EVT-082,6.2,20.91,0.975,117.0,4,Class 4: Collapse
ANT-03434,Cupang,14.62678,121.17814,1970,4,Wood,Commercial,485,EVT-001,6.8,67.9,0.373,44.8,3,Class 3: Severe Damage
ANT-04056,Bagong Nayon,14.63753,121.13178,1979,1,Steel,School,597,EVT-034,5.3,70.72,0.104,12.5,0,Class 0: No Damage
ANT-04826,San Jose,14.55984,121.13897,2014,1,Concrete,School,605,EVT-042,6.2,74.37,0.198,23.8,1,Class 1: Light Damage
ANT-01549,Inarawan,14.64127,121.15983,1961,8,Wood,School,531,EVT-034,5.3,68.03,0.114,13.6,1,Class 1: Light Damage
ANT-02181,Bagong Nayon,14.55339,121.17201,1980,1,Wood,Industrial,235,EVT-063,7.4,42.15,1.388,166.5,4,Class 4: Collapse
ANT-01283,Mayamot,14.60879,121.20132,1987,7,Wood,Commercial,670,EVT-091,7.6,51.98,0.899,107.8,4,Class 4: Collapse
ANT-00350,Muntindilaw,14.60122,121.24813,2013,2,Masonry_URM,Residential,447,EVT-056,6.2,22.12,0.941,112.9,3,Class 3: Severe Damage
ANT-04346,San Isidro,14.56542,121.1506,1962,1,Concrete,Industrial,481,EVT-044,8.0,57.09,1.28,153.6,3,Class 3: Severe Damage
ANT-03683,Muntindilaw,14.63295,121.16993,1966,8,Concrete,Residential,361,EVT-052,5.3,26.0,0.39,46.8,3,Class 3: Severe Damage
ANT-01406,San Luis,14.58433,121.15278,1971,7,Wood,Commercial,457,EVT-069,5.1,47.09,0.163,19.6,2,Class 2: Moderate Damage
ANT-01546,San Juan,14.5981,121.19161,1960,9,Masonry_URM,Hospital,672,EVT-051,7.6,98.29,0.392,47.1,3,Class 3: Severe Damage
ANT-00232,Mayamot,14.60638,121.18472,2012,9,Concrete,Hospital,709,EVT-050,7.5,81.16,0.466,55.9,2,Class 2: Moderate Damage
ANT-02246,Dalig,14.59295,121.1727,1988,8,Concrete,School,501,EVT-087,5.0,73.59,0.084,10.0,0,Class 0: No Damage
ANT-00887,Inarawan,14.55972,121.1703,1957,2,Steel,Residential,644,EVT-071,7.4,67.34,0.586,70.4,3,Class 3: Severe Damage
ANT-01418,Dalig,14.56344,121.1747,1993,9,Wood,School,432,EVT-039,8.1,15.28,6.077,729.2,4,Class 4: Collapse
ANT-03878,San Roque,14.6314,121.23584,1974,1,Concrete,Commercial,511,EVT-099,6.8,32.48,0.908,109.0,4,Class 4: Collapse
ANT-01308,San Luis,14.60101,121.13113,1996,1,Masonry_URM,School,412,EVT-034,5.3,69.54,0.119,14.3,1,Class 1: Light Damage
ANT-00878,Mayamot,14.62882,121.18727,1971,7,Steel,School,486,EVT-054,7.8,70.19,0.843,101.1,4,Class 4: Collapse
ANT-02020,Cupang,14.60078,121.2209,1971,5,Wood,Residential,445,EVT-019,5.0,57.68,0.118,14.1,1,Class 1: Light Damage
ANT-04814,San Luis,14.5575,121.20208,1982,6,Masonry_URM,School,170,EVT-005,7.9,13.35,7.679,921.5,4,Class 4: Collapse
ANT-04438,San Jose,14.61198,121.23067,2016,2,Steel,Residential,534,EVT-074,7.4,57.31,0.763,91.5,2,Class 2: Moderate Damage
ANT-02040,Muntindilaw,14.5562,121.1386,2017,9,Masonry_URM,Hospital,194,EVT-001,6.8,75.7,0.426,51.1,4,Class 4: Collapse
ANT-01109,Muntindilaw,14.57078,121.16859,1988,8,Steel,School,696,EVT-087,5.0,74.38,0.075,9.0,0,Class 0: No Damage
ANT-02633,San Isidro,14.60679,121.16106,2015,9,Concrete,School,554,EVT-030,6.2,61.7,0.256,30.7,1,Class 1: Light Damage
ANT-00400,San Juan,14.56108,121.20763,1998,6,Steel,Commercial,734,EVT-066,5.7,12.77,0.891,107.0,3,Class 3: Severe Damage
ANT-00993,San Juan,14.64235,121.15532,1962,3,Steel,Commercial,674,EVT-077,6.8,81.43,0.267,32.0,0,Class 0: No Damage
ANT-01121,Dalig,14.60224,121.22465,1978,2,Wood,School,229,EVT-100,5.4,81.31,0.121,14.5,1,Class 1: Light Damage
ANT-00223,Bagong Nayon,14.5711,121.19073,1972,3,Concrete,Industrial,681,EVT-048,6.1,46.95,0.315,37.8,2,Class 2: Moderate Damage
ANT-02627,Inarawan,14.6049,121.13715,1970,7,Concrete,Industrial,534,EVT-059,7.5,75.98,0.581,69.7,3,Class 3: Severe Damage
ANT-00460,Cupang,14.61846,121.20548,1995,3,Steel,Hospital,404,EVT-002,5.2,87.42,0.083,10.0,0,Class 0: No Damage
ANT-02813,San Jose,14.62221,121.12531,2003,4,Wood,Industrial,173,EVT-030,6.2,65.9,0.333,39.9,2,Class 2: Moderate Damage
ANT-00127,Cupang,14.59707,121.14902,1976,2,Wood,Industrial,216,EVT-012,5.2,62.5,0.156,18.7,1,Class 1: Light Damage
ANT-02306,San Roque,14.55563,121.15871,1973,1,Steel,Commercial,161,EVT-037,5.6,89.99,0.141,17.0,1,Class 1: Light Damage
ANT-02909,San Jose,14.61963,121.13341,1989,6,Wood,Commercial,705,EVT-087,5.0,77.47,0.07,8.5,0,Class 0: No Damage
ANT-03406,Bagong Nayon,14.63082,121.13654,1986,8,Concrete,Residential,168,EVT-055,5.6,85.59,0.154,18.5,1,Class 1: Light Damage
ANT-01537,Muntindilaw,14.62416,121.14174,1977,9,Steel,Industrial,759,EVT-071,7.4,68.48,0.546,65.5,2,Class 2: Moderate Damage
ANT-00169,San Luis,14.62674,121.19782,2021,3,Wood,Residential,203,EVT-075,5.7,31.52,0.542,65.1,3,Class 3: Severe Damage
ANT-03076,Dela Paz,14.55614,121.15955,2019,1,Masonry_URM,Hospital,183,EVT-002,5.2,79.13,0.12,14.4,1,Class 1: Light Damage
ANT-00626,Dalig,14.64199,121.14484,1978,9,Masonry_URM,Residential,399,EVT-090,7.0,79.33,0.384,46.1,3,Class 3: Severe Damage
ANT-02183,San Isidro,14.59101,121.21961,1967,2,Masonry_URM,Industrial,618,EVT-051,7.6,95.41,0.419,50.3,4,Class 4: Collapse
ANT-03773,Bagong Nayon,14.56924,121.1345,1985,5,Concrete,Residential,564,EVT-056,6.2,19.7,0.986,118.4,3,Class 3: Severe Damage
ANT-03850,Dela Paz,14.55155,121.24049,2009,8,Masonry_URM,Residential,626,EVT-041,5.3,26.11,0.341,40.9,2,Class 2: Moderate Damage
ANT-03092,San Jose,14.56361,121.16241,2000,4,Concrete,Industrial,150,EVT-100,5.4,77.86,0.145,17.4,0,Class 0: No Damage
ANT-02510,Muntindilaw,14.58874,121.15927,1973,1,Steel,Commercial,433,EVT-079,6.1,32.81,0.559,67.0,3,Class 3: Severe Damage
ANT-04963,San Juan,14.61848,121.12788,1981,9,Steel,Residential,536,EVT-038,5.5,94.26,0.086,10.3,0,Class 0: No Damage
ANT-00375,Mayamot,14.60999,121.23927,1952,3,Concrete,Residential,479,EVT-001,6.8,63.38,0.41,49.2,3,Class 3: Severe Damage
ANT-00168,San Juan,14.64245,121.13888,1954,1,Steel,Industrial,648,EVT-011,6.2,28.36,0.639,76.6,3,Class 3: Severe Damage
ANT-00078,San Luis,14.58279,121.2154,2016,8,Wood,Commercial,746,EVT-017,7.1,62.54,0.487,58.4,2,Class 2: Moderate Damage
ANT-04745,Dalig,14.55298,121.21756,2020,3,Masonry_URM,Commercial,442,EVT-079,6.1,39.03,0.453,54.3,3,Class 3: Severe Damage
ANT-01516,Muntindilaw,14.55664,121.18826,1997,8,Steel,Commercial,697,EVT-001,6.8,71.3,0.314,37.7,1,Class 1: Light Damage
ANT-02479,San Luis,14.63074,121.20892,1996,8,Steel,School,274,EVT-033,6.2,76.8,0.244,29.2,1,Class 1: Light Damage
ANT-02728,Mayamot,14.55277,121.22341,2004,4,Concrete,Hospital,665,EVT-088,5.5,68.54,0.126,15.1,2,Class 2: Moderate Damage
ANT-03563,Inarawan,14.60777,121.20825,1990,8,Wood,Hospital,482,EVT-078,6.6,48.27,0.501,60.1,3,Class 3: Severe Damage
ANT-00996,San Juan,14.57134,121.21313,2021,5,Masonry_URM,Commercial,302,EVT-090,7.0,68.59,0.506,60.7,3,Class 3: Severe Damage
ANT-02296,San Roque,14.62278,121.14606,1978,5,Masonry_URM,School,346,EVT-052,5.3,28.31,0.36,43.2,3,Class 3: Severe Damage
ANT-00543,Cupang,14.56248,121.20698,1961,2,Masonry_URM,Hospital,688,EVT-100,5.4,81.94,0.086,10.3,2,Class 2: Moderate Damage
ANT-03343,San Juan,14.56944,121.18581,2009,2,Steel,Residential,256,EVT-055,5.6,83.63,0.14,16.8,1,Class 1: Light Damage
ANT-04237,Inarawan,14.59664,121.2378,1997,2,Steel,Hospital,356,EVT-058,6.1,37.42,0.496,59.5,2,Class 2: Moderate Damage
ANT-01879,Bagong Nayon,14.57501,121.20484,2003,2,Concrete,Commercial,749,EVT-019,5.0,58.61,0.099,11.8,0,Class 0: No Damage
ANT-04487,San Isidro,14.59813,121.22415,2018,1,Masonry_URM,Residential,313,EVT-034,5.3,59.89,0.157,18.9,1,Class 1: Light Damage
ANT-00235,Dalig,14.56274,121.14623,1981,8,Wood,Residential,374,EVT-070,6.5,44.96,0.566,68.0,4,Class 4: Collapse
ANT-03089,Cupang,14.61285,121.13539,1998,1,Wood,Hospital,273,EVT-035,6.1,63.17,0.295,35.4,2,Class 2: Moderate Damage
ANT-00048,San Roque,14.64317,121.16137,2000,8,Steel,Industrial,563,EVT-087,5.0,74.29,0.08,9.6,0,Class 0: No Damage
ANT-03863,San Luis,14.58015,121.23515,1971,8,Concrete,Hospital,646,EVT-071,7.4,74.58,0.512,61.5,3,Class 3: Severe Damage
ANT-04421,Mayamot,14.58444,121.1399,2023,8,Wood,School,711,EVT-002,5.2,79.68,0.079,9.5,0,Class 0: No Damage
ANT-03332,San Jose,14.56568,121.21488,2015,5,Concrete,Commercial,566,EVT-019,5.0,60.1,0.104,12.5,0,Class 0: No Damage
ANT-03961,San Isidro,14.58068,121.13317,1950,8,Wood,Commercial,461,EVT-053,7.5,16.26,3.362,403.5,3,Class 3: Severe Damage
ANT-01320,San Juan,14.6379,121.23644,1995,3,Concrete,School,645,EVT-013,5.1,69.76,0.085,10.2,0,Class 0: No Damage
ANT-03423,Dalig,14.63862,121.14657,1968,4,Wood,Commercial,331,EVT-082,6.2,16.26,1.385,166.2,4,Class 4: Collapse
ANT-02391,San Isidro,14.6262,121.2283,1965,8,Concrete,Hospital,160,EVT-055,5.6,76.74,0.181,21.8,2,Class 2: Moderate Damage
ANT-00940,Dela Paz,14.56831,121.14585,2016,1,Steel,Commercial,645,EVT-082,6.2,24.07,0.767,92.1,2,Class 2: Moderate Damage
ANT-01815,Dalig,14.59159,121.24764,2003,2,Masonry_URM,Industrial,200,EVT-004,7.9,51.39,1.659,199.1,3,Class 3: Severe Damage
ANT-02832,Inarawan,14.61949,121.13347,1950,2,Masonry_URM,Residential,511,EVT-077,6.8,84.22,0.277,33.3,3,Class 3: Severe Damage
ANT-04229,Mayamot,14.62075,121.1804,1955,3,Steel,School,486,EVT-096,6.3,42.0,0.454,54.4,2,Class 2: Moderate Damage
ANT-01048,San Roque,14.55155,121.20546,1985,8,Steel,Residential,299,EVT-085,7.8,52.95,1.353,162.3,4,Class 4: Collapse
ANT-02394,Dela Paz,14.60378,121.17173,1998,4,Wood,School,278,EVT-010,7.2,42.13,1.116,133.9,3,Class 3: Severe Damage
ANT-03690,Bagong Nayon,14.64927,121.23219,2007,8,Steel,School,559,EVT-007,8.3,33.8,2.836,340.3,4,Class 4: Collapse
ANT-00670,San Juan,14.57422,121.12367,2020,2,Concrete,Industrial,556,EVT-043,7.6,69.13,0.674,80.9,3,Class 3: Severe Damage
ANT-01480,San Juan,14.58014,121.12044,1963,6,Steel,Commercial,567,EVT-002,5.2,77.84,0.088,10.5,1,Class 1: Light Damage
ANT-00691,Mayamot,14.55907,121.13766,1979,3,Steel,School,660,EVT-055,5.6,88.77,0.098,11.7,0,Class 0: No Damage
ANT-03223,Bagong Nayon,14.5995,121.22447,1951,6,Masonry_URM,Residential,318,EVT-038,5.5,83.92,0.118,14.1,1,Class 1: Light Damage
ANT-04483,Mayamot,14.63856,121.17458,2010,5,Masonry_URM,Hospital,418,EVT-074,7.4,63.78,0.715,85.8,3,Class 3: Severe Damage
ANT-01689,Dela Paz,14.56739,121.16278,1989,8,Wood,Commercial,655,EVT-095,7.8,47.51,1.25,150.1,3,Class 3: Severe Damage
ANT-02687,Inarawan,14.55996,121.2338,2022,9,Wood,School,336,EVT-001,6.8,67.19,0.423,50.7,2,Class 2: Moderate Damage
ANT-04545,Cupang,14.55963,121.17593,1980,6,Masonry_URM,Residential,168,EVT-032,8.2,58.34,2.044,245.3,4,Class 4: Collapse
ANT-00787,Dalig,14.57081,121.20993,2006,9,Concrete,Residential,651,EVT-087,5.0,70.0,0.083,9.9,0,Class 0: No Damage
